id,name_s,txt_t
jrc32005R0815-en,Commission Regulation EC No815/2005 of 27 May 2005 fixing the minimum selling price for skimmed-milk powder for the 83rd individual invitation to tender issued under the standing invitation to tender referred to in Regulation EC No2799/1999,"Commission Regulation EC No 8152005.  of 27 May 2005.  fixing the minimum selling price for skimmed-milk powder for the 83rd individual invitation to tender issued under the standing invitation to tender referred to in Regulation EC No 27991999.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 12551999 of 17 May 1999 on the common organisation of the market in milk and milk products 1 and in particular Article 10 thereof Whereas 1 Pursuant to Article 26 of Commission Regulation EC No 27991999 of 17 December 1999 laying down detailed rules for applying Council Regulation EC No 12551999 as regards the grant of aid for skimmed milk and skimmed-milk powder intended for animal feed and the sale of such skimmed-milk powder 2 intervention agencies have put up for sale by standing invitation to tender certain quantities of skimmed-milk powder held by them.  2 According to Article 30 of the said Regulation in the light of the tenders received in response to each individual invitation to tender a minimum selling price shall be fixed or a decision shall be taken to make no award.  The amount of the processing security shall also be fixed taking account of the difference between the market price of skimmed-milk powder and the minimum selling price.  3 In the light of the tenders received the minimum selling price should be fixed at the level specified below and the processing security determined accordingly.  4 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Milk and Milk Products HAS ADOPTED THIS REGULATION Article 1.  For the 83rd individual invitation to tender pursuant to Regulation EC No 27991999 in respect of which the time limit for the submission of tenders expired on 24 May 2005 the minimum selling price and the processing security are fixed as follows minimum selling price  19524 EUR100 kg .  processing security  3500 EUR100 kg.  .  Article 2.  This Regulation shall enter into force on 28 May 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0820-en,Commission Regulation EC No820/2005 of 30 May 2005 fixing the corrective amount applicable to the refund on cereals,"Commission Regulation EC No 8202005.  of 30 May 2005.  fixing the corrective amount applicable to the refund on cereals.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 152 thereof Whereas 1 Article 142 of Regulation EC No 17842003 provides that the export refund applicable to cereals on the day on which an application for an export licence is made must be applied on request to exports to be effected during the period of validity of the export licence.  In this case a corrective amount may be applied to the refund.  2 Commission Regulation EC No 150195 of 29 June 1995 laying down certain detailed rules under Council Regulation EEC No 176692 on the granting of export refunds on cereals and the cereals and the measures to be taken in the event of disturbance on the market for cereals 2 allows for the fixing of a corrective amount for the products listed in Article 11c of Regulation EEC No 176692 3.  That corrective amount must be calculated taking account of the factors referred to in Article 1 of Regulation EC No 150195.  3 The world market situation or the specific requirements of certain markets may make it necessary to vary the corrective amount according to destination.  4 The corrective amount must be fixed at the same time as the refund and according to the same procedure.  it may be altered in the period between fixings.  5 It follows from applying the provisions set out above that the corrective amount must be as set out in the Annex hereto.  6 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  The corrective amount referred to in Article 11a b and c of Regulation EC No 17842003 which is applicable to export refunds fixed in advance except for malt shall be as set out in the Annex hereto.  Article 2.  This Regulation shall enter into force on 1 June 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0823-en,Commission Regulation EC No823/2005 of 30 May 2005 fixing the refunds applicable to cereal and rice sector products supplied as Community and national food aid,"Commission Regulation EC No 8232005.  of 30 May 2005.  fixing the refunds applicable to cereal and rice sector products supplied as Community and national food aid.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 133 thereof Having regard to Council Regulation EC No 307295 of 22 December 1995 on the common organisation of the market in rice 2 and in particular Article 133 thereof Whereas 1 Article 2 of Council Regulation EEC No 268174 of 21 October 1974 on Community financing of expenditure incurred in respect of the supply of agricultural products as food aid 3 lays down that the portion of the expenditure corresponding to the export refunds on the products in question fixed under Community rules is to be charged to the European Agricultural Guidance and Guarantee Fund Guarantee Section.  2 In order to make it easier to draw up and manage the budget for Community food aid actions and to enable the Member States to know the extent of Community participation in the financing of national food aid actions the level of the refunds granted for these actions should be determined.  3 The general and implementing rules provided for in Article 13 of Regulation EC No 17842003 and in Article 13 of Regulation EC No 307295 on export refunds are applicable mutatis mutandis to the abovementioned operations.  4 The specific criteria to be used for calculating the export refund on rice are set out in Article 13 of Regulation EC No 307295.  5 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  For Community and national food aid operations under international agreements or other supplementary programmes and other Community free supply measures the refunds applicable to cereals and rice sector products shall be as set out in the Annex.  Article 2.  This Regulation shall enter into force on 1 June 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0821-en,Commission Regulation EC No821/2005 of 30 May 2005 fixing the export refunds on malt,"Commission Regulation EC No 8212005.  of 30 May 2005.  fixing the export refunds on malt.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 133 thereof Whereas 1 Article 13 of Regulation EC No 17842003 provides that the difference between quotations or prices on the world market for the products listed in Article 1 of that Regulation and prices for those products within the Community may be covered by an export refund.  2 The refunds must be fixed taking into account the factors referred to in Article 1 of Commission Regulation EC No 150195 of 29 June 1995 laying down certain detailed rules under Council Regulation EEC No 176692 on the granting of export refunds on cereals and the measures to be taken in the event of disturbance on the market for cereals 2.  3 The refund applicable in the case of malts must be calculated with amount taken of the quantity of cereals required to manufacture the products in question.  The said quantities are laid down in Regulation EC No 150195.  4 The world market situation or the specific requirements of certain markets may make it necessary to vary the refund for certain products according to destination.  5 The refund must be fixed once a month.  It may be altered in the intervening period.  6 It follows from applying these rules to the present situation on markets in cereals and in particular to quotations or prices for these products within the Community and on the world market that the refunds should be as set out in the Annex hereto.  7 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  The export refunds on malt listed in Article 11c of Regulation EC No 17842003 shall be as set out in the Annex hereto.  Article 2.  This Regulation shall enter into force on 1 June 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0836-en,Commission Regulation EC No836/2005 of 31 May 2005 fixing the import duties in the cereals sector applicable from 1 June 2005,"Commission Regulation EC No 8362005.  of 31 May 2005.  fixing the import duties in the cereals sector applicable from 1 June 2005.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 Having regard to Commission Regulation EC No 124996 of 28 June 1996 laying down detailed rules for the application of Council Regulation EEC No 176692 as regards import duties in the cereals sector 2 and in particular Article 21 thereof Whereas 1 Article 10 of Regulation EC No 17842003 provides that the rates of duty in the Common Customs Tariff are to be charged on import of the products referred to in Article 1 of that Regulation.  However in the case of the products referred to in paragraph 2 of that Article the import duty is to be equal to the intervention price valid for such products on importation and increased by 55  minus the cif import price applicable to the consignment in question.  However that duty may not exceed the rate of duty in the Common Customs Tariff.  2 Pursuant to Article 103 of Regulation EC No 17842003 the cif import prices are calculated on the basis of the representative prices for the product in question on the world market.  3 Regulation EC No 124996 lays down detailed rules for the application of Regulation EC No 17842003 as regards import duties in the cereals sector.  4 The import duties are applicable until new duties are fixed and enter into force.  5 In order to allow the import duty system to function normally the representative market rates recorded during a reference period should be used for calculating the duties.  6 Application of Regulation EC No 124996 results in import duties being fixed as set out in Annex I to this Regulation HAS ADOPTED THIS REGULATION Article 1.  The import duties in the cereals sector referred to in Article 102 of Regulation EC No 17842003 shall be those fixed in Annex I to this Regulation on the basis of the information given in Annex II.  Article 2.  This Regulation shall enter into force on 1 June 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0865-en,Commission Regulation EC No865/2005 of 7 June 2005 amending Regulation EC No2707/2000 laying down rules for applying Council Regulation EC No1255/1999 as regards Community aid for supplying milk and certain milk products to pupils in educational establishments,"Commission Regulation EC No 8652005.  of 7 June 2005.  amending Regulation EC No 27072000 laying down rules for applying Council Regulation EC No 12551999 as regards Community aid for supplying milk and certain milk products to pupils in educational establishments.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 12551999 of 17 May 1999 on the common organisation of the market in milk and milk products 1 and in particular Articles 15 and 47 second indent thereof Whereas 1 Article 143 of Regulation EC No 12551999 fixes the amounts of aid to be granted for supplying milk products to pupils for the period from 1 July 2004 until 30 June 2005.  2 In order to facilitate national administrations and those charged with implementing the school milk scheme to process the aid payments a transitional provision in the case of a change in the rate was introduced at the end of the school year 20032004 in Commission Regulation EC No 27072000 2.  3 Member States where the school year 20042005 ends after 30 June will still find difficulties in processing the aid payments because of the change in the aid rate.  It is appropriate to extend the same provision to the school year 20042005.  4 Regulation EC No 27072000 should therefore be amended accordingly.  5 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Milk and Milk Products HAS ADOPTED THIS REGULATION Article 1.  In Article 43 of Regulation EC No 27072000 the second subparagraph is replaced by the following However for school year 20042005 the aid rate in force on the first day of June may be applied during the month of July if a school year of the Member State ends in July. .  Article 2.  This Regulation shall enter into force on the third day following its publication in the Official Journal of the European Union.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0585-en,Commission Regulation EC No585/2005 of 15 April 2005 opening a standing invitation to tender for the resale on the internal market of paddy rice held by the Italian intervention agency,"Commission Regulation EC No 5852005.  of 15 April 2005.  opening a standing invitation to tender for the resale on the internal market of paddy rice held by the Italian intervention agency.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17852003 of 29 September 2003 on the common organisation of the market in rice 1 and in particular Article 74 and 5 thereof Whereas 1 Commission Regulation EEC No 7591 2 lays down the procedures and conditions for the disposal of paddy rice held by intervention agencies.  2 The Italian intervention agency has been storing a very significant quantity of paddy rice for a very long time.  A standing invitation to tender should therefore be opened for the resale on the internal market of some 30010 tonnes of paddy rice held by that agency.  3 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  Under the conditions laid down in Regulation EC No 7591 the Italian intervention agency shall launch a standing invitation to tender for the resale on the internal market of the quantities of paddy rice held by it as set out in the Annex to this Regulation.  Article 2.  1.  The closing date for the submission of tenders in response to the first partial invitation to tender shall be 27 April 2005.  2.  The closing date for the submission of tenders in response to the last partial invitation to tender shall be 29 June 2005.  3.  Tenders must be lodged with the Italian intervention agency Ente Nazionale Risi ENR.  Piazza Pio XI 1.  I-20123 Milano.  Tel.  39 02 885 51 11.  Fax 39 02 86 13 72.  .  Article 3.  As an exception to Article 19 of Regulation EEC No 7591 the Italian intervention agency shall inform the Commission no later than the Tuesday of the week following the closing date for the submission of tenders of the quantity and average prices of the various lots sold broken down by group where appropriate.  Article 4.  This Regulation shall enter into force on the third day following its publication in the Official Journal of the European Union.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0589-en,Commission Regulation EC No589/2005 of 15 April 2005 fixing the minimum selling prices for butter for the 161st individual invitation to tender under the standing invitation to tender provided for in Regulation EC No2571/97,"Commission Regulation EC No 5892005.  of 15 April 2005.  fixing the minimum selling prices for butter for the 161st individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 12551999 of 17 May 1999 on the common organisation of the market in milk and milk products 1 and in particular Article 10 thereof Whereas 1 The intervention agencies are pursuant to Commission Regulation EC No 257197 of 15 December 1997 on the sale of butter at reduced prices and the granting of aid for cream butter and concentrated butter for use in the manufacture of pastry products ice-cream and other foodstuffs 2 to sell by invitation to tender certain quantities of butter from intervention stocks that they hold and to grant aid for cream butter and concentrated butter.  Article 18 of that Regulation stipulates that in the light of the tenders received in response to each individual invitation to tender a minimum selling price shall be fixed for butter and maximum aid shall be fixed for cream butter and concentrated butter.  It is further stipulated that the price or aid may vary according to the intended use of the butter its fat content and the incorporation procedure and that a decision may also be taken to make no award in response to the tenders submitted.  The amounts of the processing securities must be fixed accordingly.  2 The Management Committee for Milk and Milk Products has not delivered an opinion within the time limit set by its chairman HAS ADOPTED THIS REGULATION Article 1.  The minimum selling prices of butter from intervention stocks and processing securities applying for the 161st individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197 shall be fixed as indicated in the Annex hereto.  Article 2.  This Regulation shall enter into force on 16 April 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0586-en,Commission Regulation EC No586/2005 of 15 April 2005 opening a standing invitation to tender for the resale on the internal market of paddy rice held by the Greek intervention agency,"Commission Regulation EC No 5862005.  of 15 April 2005.  opening a standing invitation to tender for the resale on the internal market of paddy rice held by the Greek intervention agency.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17852003 of 29 September 2003 on the common organisation of the market in rice 1 and in particular Article 74 and 5 thereof Whereas 1 Commission Regulation EEC No 7591 2 lays down the procedures and conditions for the disposal of paddy rice held by intervention agencies.  2 The Greek intervention agency has been storing a very significant quantity of paddy rice for a very long time.  A standing invitation to tender should therefore be opened for the resale on the internal market of some 18000 tonnes of paddy rice held by that agency.  3 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  Under the conditions laid down in Regulation EEC No 7591 the Greek intervention agency shall launch a standing invitation to tender for the resale on the internal market of the quantities of paddy rice held by it as set out in the Annex to this Regulation.  Article 2.  1.  The closing date for the submission of tenders in response to the first partial invitation to tender shall be 27 April 2005.  2.  The closing date for the submission of tenders in response to the last partial invitation to tender shall be 29 June 2005.  3.  Tenders must be lodged with the Greek intervention agency OPEKEPE.  Acharnon Street 241.  GR-10446 Athens.  Tel.  30-210 212 48 46 and 212 47 88.  Fax 30-210 212 47 91.  Article 3.  As an exception to Article 19 of Regulation EEC No 7591 the Greek intervention agency shall inform the Commission no later than the Tuesday of the week following the closing date for the submission of tenders of the quantity and average prices of the various lots sold broken down by group where appropriate.  Article 4.  This Regulation shall enter into force on the third day following that of its publication in the Official Journal of the European Union.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0590-en,Commission Regulation EC No590/2005 of 15 April 2005 fixing the maximum aid for cream butter and concentrated butter for the 161st individual invitation to tender under the standing invitation to tender provided for in Regulation EC No2571/97,"Commission Regulation EC No 5902005.  of 15 April 2005.  fixing the maximum aid for cream butter and concentrated butter for the 161st individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 12551999 of 17 May 1999 on the common organisation of the market in milk and milk products 1 and in particular Article 10 thereof Whereas 1 The intervention agencies are pursuant to Commission Regulation EC No 257197 of 15 December 1997 on the sale of butter at reduced prices and the granting of aid for cream butter and concentrated butter for use in the manufacture of pastry products ice cream and other foodstuffs 2 to sell by invitation to tender certain quantities of butter of intervention stocks that they hold and to grant aid for cream butter and concentrated butter.  Article 18 of that Regulation stipulates that in the light of the tenders received in response to each individual invitation to tender a minimum selling price shall be fixed for butter and maximum aid shall be fixed for cream butter and concentrated butter.  It is further stipulated that the price or aid may vary according to the intended use of the butter its fat content and the incorporation procedure and that a decision may also be taken to make no award in response to the tenders submitted.  The amounts of the processing securities must be fixed accordingly.  2 The Management Committee for Milk and Milk Products has not delivered an opinion within the time limit set by its chairman HAS ADOPTED THIS REGULATION Article 1.  The maximum aid and processing securities applying for the 161st individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197 shall be fixed as indicated in the Annex hereto.  Article 2.  This Regulation shall enter into force on 16 April 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0615-en,Commission Regulation EC No615/2005 of 21 April 2005 opening a standing invitation to tender for the export of common wheat held by the Slovak intervention agency,"Commission Regulation EC No 6152005.  of 21 April 2005.  opening a standing invitation to tender for the export of common wheat held by the Slovak intervention agency.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 6 thereof Whereas 1 Commission Regulation EEC No 213193 2 lays down the procedure and conditions for the disposal of cereals held by intervention agencies.  2 Commission Regulation EEC No 300292 3 lays down common detailed rules for verifying the use andor destination of products from intervention.  3 Given the current market situation a standing invitation to tender should be opened for the export of 65000 tonnes of common wheat held by the Slovak intervention agency.  4 Special rules must be laid down to ensure that the operations are properly carried out and monitored.  To that end securities should be lodged to ensure that the goals of the operation are achieved without excessive cost to the operators.  Derogations should accordingly be made to certain rules in particular those laid down in Regulation EEC No 213193.  5 To forestall reimportation refunds should be awarded only for exportation to certain third countries.  6 The second paragraph of Article 72 of Regulation EEC No 213193 allows the successful exporting tenderer to be reimbursed the lowest transport costs between the place of storage and the actual place of exit up to a certain ceiling.  In view of Slovakias geographical location this provision should be applied.  7 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  As provided for in this Regulation the Slovak intervention agency shall issue a standing invitation to tender in accordance with Regulation EEC No 213193 for the export of common wheat held by it.  Article 2.  1.  The invitation to tender shall cover a maximum of 65000 tonnes of common wheat for export to third countries with the exception of Albania Bosnia and Herzegovina Bulgaria Croatia the Former Yugosla.   "
jrc32005R0595-en,Commission Regulation EC No595/2005 of 15 April 2005 fixing the import duties in the cereals sector applicable from 16 April 2005,"Commission Regulation EC No 5952005.  of 15 April 2005.  fixing the import duties in the cereals sector applicable from 16 April 2005.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 Having regard to Commission Regulation EC No 124996 of 28 June 1996 laying down detailed rules for the application of Council Regulation EEC No 176692 as regards import duties in the cereals sector 2 and in particular Article 21 thereof Whereas 1 Article 10 of Regulation EC No 17842003 provides that the rates of duty in the Common Customs Tariff are to be charged on import of the products referred to in Article 1 of that Regulation.  However in the case of the products referred to in paragraph 2 of that Article the import duty is to be equal to the intervention price valid for such products on importation and increased by 55  minus the cif import price applicable to the consignment in question.  However that duty may not exceed the rate of duty in the Common Customs Tariff.  2 Pursuant to Article 103 of Regulation EC No 17842003 the cif import prices are calculated on the basis of the representative prices for the product in question on the world market.  3 Regulation EC No 124996 lays down detailed rules for the application of Regulation EC No 17842003 as regards import duties in the cereals sector.  4 The import duties are applicable until new duties are fixed and enter into force.  5 In order to allow the import duty system to function normally the representative market rates recorded during a reference period should be used for calculating the duties.  6 Application of Regulation EC No 124996 results in import duties being fixed as set out in Annex I to this Regulation HAS ADOPTED THIS REGULATION Article 1.  The import duties in the cereals sector referred to in Article 102 of Regulation EC No 17842003 shall be those fixed in Annex I to this Regulation on the basis of the information given in Annex II.  Article 2.  This Regulation shall enter into force on 16 April 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0622-en,Commission Regulation EC No622/2005 of 21 April 2005 fixing the export refunds on cereals and on wheat or rye flour groats and meal,"Commission Regulation EC No 6222005.  of 21 April 2005.  fixing the export refunds on cereals and on wheat or rye flour groats and meal.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 133 thereof Whereas 1 Article 13 of Regulation EC No 17842003 provides that the difference between quotations or prices on the world market for the products listed in Article 1 of that Regulation and prices for those products in the Community may be covered by an export refund.  2 The refunds must be fixed taking into account the factors referred to in Article 1 of Commission Regulation EC No 150195 of 29 June 1995 laying down certain detailed rules under Council Regulation EEC No 176692 on the granting of export refunds on cereals and the measures to be taken in the event of disturbance on the market for cereals 2.  3 As far as wheat and rye flour groats and meal are concerned when the refund on these products is being calculated account must be taken of the quantities of cereals required for their manufacture.  These quantities were fixed in Regulation EC No 150195.  4 The world market situation or the specific requirements of certain markets may make it necessary to vary the refund for certain products according to destination.  5 The refund must be fixed once a month.  It may be altered in the intervening period.  6 It follows from applying the detailed rules set out above to the present situation on the market in cereals and in particular to quotations or prices for these products within the Community and on the world market that the refunds should be as set out in the Annex hereto.  7 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  The export refunds on the products listed in Article 1a b and c of Regulation EC No 17842003 excluding malt exported in the natural state shall be as set out in the Annex hereto.  Article 2.  This Regulation shall enter into force on 22 April 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0682-en,Commission Regulation EC No682/2005 of 29 April 2005 fixing the minimum selling prices for butter for the 162nd individual invitation to tender under the standing invitation to tender provided for in Regulation EC No2571/97,"Commission Regulation EC No 6822005.  of 29 April 2005.  fixing the minimum selling prices for butter for the 162nd individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 12551999 of 17 May 1999 on the common organisation of the market in milk and milk products 1 and in particular Article 10 thereof Whereas 1 The intervention agencies are pursuant to Commission Regulation EC No 257197 of 15 December 1997 on the sale of butter at reduced prices and the granting of aid for cream butter and concentrated butter for use in the manufacture of pastry products ice-cream and other foodstuffs 2 to sell by invitation to tender certain quantities of butter from intervention stocks that they hold and to grant aid for cream butter and concentrated butter.  Article 18 of that Regulation stipulates that in the light of the tenders received in response to each individual invitation to tender a minimum selling price shall be fixed for butter and maximum aid shall be fixed for cream butter and concentrated butter.  It is further stipulated that the price or aid may vary according to the intended use of the butter its fat content and the incorporation procedure and that a decision may also be taken to make no award in response to the tenders submitted.  The amounts of the processing securities must be fixed accordingly.  2 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Milk and Milk Products HAS ADOPTED THIS REGULATION Article 1.  The minimum selling prices of butter from intervention stocks and processing securities applying for the 162nd individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197 shall be fixed as indicated in the Annex hereto.  Article 2.  This Regulation shall enter into force on 30 April 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0683-en,Commission Regulation EC No683/2005 of 29 April 2005 fixing the maximum aid for cream butter and concentrated butter for the 162th individual invitation to tender under the standing invitation to tender provided for in Regulation EC No2571/97,"Commission Regulation EC No 6832005.  of 29 April 2005.  fixing the maximum aid for cream butter and concentrated butter for the 162th individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 12551999 of 17 May 1999 on the common organisation of the market in milk and milk products 1 and in particular Article 10 thereof Whereas 1 The intervention agencies are pursuant to Commission Regulation EC No 257197 of 15 December 1997 on the sale of butter at reduced prices and the granting of aid for cream butter and concentrated butter for use in the manufacture of pastry products ice cream and other foodstuffs 2 to sell by invitation to tender certain quantities of butter of intervention stocks that they hold and to grant aid for cream butter and concentrated butter.  Article 18 of that Regulation stipulates that in the light of the tenders received in response to each individual invitation to tender a minimum selling price shall be fixed for butter and maximum aid shall be fixed for cream butter and concentrated butter.  It is further stipulated that the price or aid may vary according to the intended use of the butter its fat content and the incorporation procedure and that a decision may also be taken to make no award in response to the tenders submitted.  The amounts of the processing securities must be fixed accordingly.  2 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Milk and Milk Products HAS ADOPTED THIS REGULATION Article 1.  The maximum aid and processing securities applying for the 162th individual invitation to tender under the standing invitation to tender provided for in Regulation EC No 257197 shall be fixed as indicated in the Annex hereto.  Article 2.  This Regulation shall enter into force on 30 April 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0677-en,Commission Regulation EC No677/2005 of 29 April 2005 fixing the export refunds on malt,"Commission Regulation EC No 6772005.  of 29 April 2005.  fixing the export refunds on malt.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 133 thereof Whereas 1 Article 13 of Regulation EC No 17842003 provides that the difference between quotations or prices on the world market for the products listed in Article 1 of that Regulation and prices for those products within the Community may be covered by an export refund.  2 The refunds must be fixed taking into account the factors referred to in Article 1 of Commission Regulation EC No 150195 of 29 June 1995 laying down certain detailed rules under Council Regulation EEC No 176692 on the granting of export refunds on cereals and the measures to be taken in the event of disturbance on the market for cereals 2.  3 The refund applicable in the case of malts must be calculated with amount taken of the quantity of cereals required to manufacture the products in question.  The said quantities are laid down in Regulation EC No 150195.  4 The world market situation or the specific requirements of certain markets may make it necessary to vary the refund for certain products according to destination.  5 The refund must be fixed once a month.  It may be altered in the intervening period.  6 It follows from applying these rules to the present situation on markets in cereals and in particular to quotations or prices for these products within the Community and on the world market that the refunds should be as set out in the Annex hereto.  7 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  The export refunds on malt listed in Article 11c of Regulation EC No 17842003 shall be as set out in the Annex hereto.  Article 2.  This Regulation shall enter into force on 1 May 2005.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
jrc32005R0641-en,Commission Regulation EC No641/2005 of 27 April 2005 opening an invitation to tender for the reduction in the duty on maize imported into Spain from third countries,"Commission Regulation EC No 6412005.  of 27 April 2005.  opening an invitation to tender for the reduction in the duty on maize imported into Spain from third countries.  THE COMMISSION OF THE EUROPEAN COMMUNITIES Having regard to the Treaty establishing the European Community Having regard to Council Regulation EC No 17842003 of 29 September 2003 on the common organisation of the market in cereals 1 and in particular Article 121 thereof Whereas 1 Pursuant to the Communitys international obligations in the context of the Uruguay Round of multilateral trade negotiations 2 it is necessary to create the conditions to import a certain quantity of maize into Spain.  2 Commission Regulation EC No 183995 of 26 July 1995 laying down detailed rules for the application of tariff quotas for imports of maize and sorghum into Spain and imports of maize into Portugal 3 lays down the special additional detailed rules necessary for implementing the invitation to tender.  3 In view of the current market demand in Spain an invitation to tender for the reduction in the duty on maize is appropriate.  4 The measures provided for in this Regulation are in accordance with the opinion of the Management Committee for Cereals HAS ADOPTED THIS REGULATION Article 1.  1.  An invitation to tender is hereby opened for the reduction in the import duty referred to in Article 102 of Regulation EC No 17842003 on maize to be imported into Spain.  2.  Regulation EC No 183995 shall apply save as otherwise provided for in this Regulation.  Article 2.  The invitation to tender shall be open until 23 June 2005.  During that period weekly invitations shall be issued with quantities and closing dates as shown in the notice of invitation to tender.  Article 3.  Import licences issued under these invitations to tender shall be valid 50 days from the date they are issued within the meaning of Article 104 of Regulation EC No 183995.  Article 4.  This Regulation shall enter into force on the day of its publication in the Official Journal of the European Union.  This Regulation shall be binding in its entirety and directly applicable in all Member States.   "
